name_distinct,ingredients
"Hawai'i Island, Choobua, Kona - 70.0%",Vainilla
"Xocunusco, Chiapas, Pichucalco - 70.0%",Grano de cacao
"Xocunusco, Chiapas, Pichucalco - 70.0%",Azúcar
"Xocunusco, Chiapas, Pichucalco - 70.0%",Manteca de cacao
"Xocunusco, Chiapas, Pichucalco - 70.0%",Vainilla
Brazil - 70.0%,Grano de cacao
Brazil - 70.0%,Azúcar
Brazil - 70.0%,Manteca de cacao
Brazil - 70.0%,Vainilla
Guadalcanal - 73.0%,Grano de cacao
Guadalcanal - 73.0%,Azúcar
Africa - 75.0%,Grano de cacao
Africa - 75.0%,Azúcar
Africa - 75.0%,Manteca de cacao
Africa - 75.0%,Vainilla
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Ecuador - 70.0%,Vainilla
Ecuador - 70.0%,Lecitina
Cuba - 70.0%,Grano de cacao
Cuba - 70.0%,Azúcar
Cuba - 70.0%,Manteca de cacao
Cuba - 70.0%,Vainilla
Cuba - 70.0%,Lecitina
Santo Domingo - 70.0%,Grano de cacao
Santo Domingo - 70.0%,Azúcar
Santo Domingo - 70.0%,Manteca de cacao
Santo Domingo - 70.0%,Vainilla
Santo Domingo - 70.0%,Lecitina
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Ecuador - 70.0%,Manteca de cacao
Ecuador - 70.0%,Lecitina
Sambirano 2006 - 75.0%,Grano de cacao
Sambirano 2006 - 75.0%,Azúcar
Sambirano 2006 - 75.0%,Manteca de cacao
Sambirano 2006 - 75.0%,Lecitina
Mora Mora 2006 - 73.0%,Grano de cacao
Mora Mora 2006 - 73.0%,Azúcar
Mora Mora 2006 - 73.0%,Manteca de cacao
Mora Mora 2006 - 73.0%,Lecitina
"Davao, Mt. Talamo foothills - 65.0%",Grano de cacao
"Davao, Mt. Talamo foothills - 65.0%",Azúcar
"Davao, Mt. Talamo foothills - 65.0%",Manteca de cacao
"Davao, Mt. Talamo foothills - 65.0%",Vainilla
"Davao, Mt. Talamo foothills - 65.0%",Lecitina
Chantaburi - 70.0%,Grano de cacao
Chantaburi - 70.0%,Edulcorante
Chantaburi - 70.0%,Manteca de cacao
"O'ahu Island, N. Shore, Waialua Estate - 55.0%",Grano de cacao
"O'ahu Island, N. Shore, Waialua Estate - 55.0%",Azúcar
"O'ahu Island, N. Shore, Waialua Estate - 55.0%",Manteca de cacao
"O'ahu Island, N. Shore, Waialua Estate - 55.0%",Vainilla
"O'ahu Island, N. Shore, Waialua Estate - 55.0%",Lecitina
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%",Grano de cacao
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%",Azúcar
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%",Manteca de cacao
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%",Vainilla
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%",Lecitina
Chuao - 70.0%,Grano de cacao
Chuao - 70.0%,Azúcar
Chuao - 70.0%,Manteca de cacao
Conacado - 74.0%,Grano de cacao
Conacado - 74.0%,Azúcar
Conacado - 74.0%,Manteca de cacao
Peru - 74.0%,Grano de cacao
Peru - 74.0%,Azúcar
Peru - 74.0%,Manteca de cacao
Venezuela - 74.0%,Grano de cacao
Venezuela - 74.0%,Azúcar
Venezuela - 74.0%,Manteca de cacao
"Ecuador, batch 1212 - 74.0%",Grano de cacao
"Ecuador, batch 1212 - 74.0%",Azúcar
Colombia - 70.0%,Grano de cacao
Colombia - 70.0%,Azúcar
Colombia - 70.0%,Manteca de cacao
Colombia - 70.0%,Lecitina
"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%",Grano de cacao
"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%",Azúcar
"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%",Manteca de cacao
"Piura, batch 173 - 72.0%",Grano de cacao
"Piura, batch 173 - 72.0%",Azúcar
"Piura, batch 173 - 72.0%",Manteca de cacao
"Liberia, batch 174 - 72.0%",Grano de cacao
"Liberia, batch 174 - 72.0%",Azúcar
"Liberia, batch 174 - 72.0%",Manteca de cacao
"O'ahu Island, Winward,Maunawili district, b. 151 - 72.0%",Grano de cacao
"O'ahu Island, Winward,Maunawili district, b. 151 - 72.0%",Azúcar
"O'ahu Island, Winward,Maunawili district, b. 151 - 72.0%",Manteca de cacao
"O'ahu Island, Waiahole, b. 182 - 72.0%",Grano de cacao
"O'ahu Island, Waiahole, b. 182 - 72.0%",Azúcar
"O'ahu Island, Waiahole, b. 182 - 72.0%",Manteca de cacao
Markham Valley - 72.0%,Grano de cacao
Markham Valley - 72.0%,Azúcar
Markham Valley - 72.0%,Manteca de cacao
Coto Brus - 72.0%,Grano de cacao
Coto Brus - 72.0%,Azúcar
Coto Brus - 72.0%,Manteca de cacao
Ucayali - 70.0%,Grano de cacao
Ucayali - 70.0%,Azúcar
Ucayali - 70.0%,Manteca de cacao
"Hawai'i Island, Hilo and Kona regions - 70.0%",Grano de cacao
"Hawai'i Island, Hilo and Kona regions - 70.0%",Azúcar
"Hawai'i Island, Hilo and Kona regions - 70.0%",Manteca de cacao
Grand Cru Dominican Republic - 70.0%,Grano de cacao
Grand Cru Dominican Republic - 70.0%,Azúcar
Grand Cru Ecuador - 70.0%,Grano de cacao
Grand Cru Ecuador - 70.0%,Azúcar
Grand Cru Ghana - 70.0%,Grano de cacao
Grand Cru Ghana - 70.0%,Azúcar
Kolumbia - 85.0%,Grano de cacao
Kolumbia - 85.0%,Azúcar
Porcelana - 70.0%,Grano de cacao
Porcelana - 70.0%,Azúcar
Peru - 70.0%,Grano de cacao
Peru - 70.0%,Azúcar
Peru - 70.0%,Manteca de cacao
Johe - 70.0%,Grano de cacao
Johe - 70.0%,Azúcar
Johe - 70.0%,Manteca de cacao
"San Juan Estate, Cherry Blossoms at Night - 70.0%",Grano de cacao
"San Juan Estate, Cherry Blossoms at Night - 70.0%",Azúcar
"San Juan Estate, Cherry Blossoms at Night - 70.0%",Manteca de cacao
Colombia - 75.0%,Grano de cacao
Colombia - 75.0%,Azúcar
Colombia - 75.0%,Manteca de cacao
"Kakoa Kamili, Both Man & Bird & Beast - 72.0%",Grano de cacao
"Kakoa Kamili, Both Man & Bird & Beast - 72.0%",Azúcar
"Kakoa Kamili, Both Man & Bird & Beast - 72.0%",Manteca de cacao
"ROIG, 2014 - 70.0%",Grano de cacao
"ROIG, 2014 - 70.0%",Azúcar
"ROIG, 2014 - 70.0%",Manteca de cacao
"Maranon, 2014 - 62.0%",Grano de cacao
"Maranon, 2014 - 62.0%",Azúcar
"Maranon, 2014 - 62.0%",Manteca de cacao
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Ecuador - 70.0%,Manteca de cacao
"A case of the Xerces Blues, triple roast - 70.0%",Grano de cacao
"A case of the Xerces Blues, triple roast - 70.0%",Azúcar
"A case of the Xerces Blues, triple roast - 70.0%",Manteca de cacao
"Tumbes, Dear Mr. Finley, 2014 - 68.0%",Grano de cacao
"Tumbes, Dear Mr. Finley, 2014 - 68.0%",Azúcar
"Tumbes, Dear Mr. Finley, 2014 - 68.0%",Manteca de cacao
Le Chocolat Chaud - 78.0%,Grano de cacao
Le Chocolat Chaud - 78.0%,Azúcar
Le Chocolat Chaud - 78.0%,Manteca de cacao
"Ben Tre, Surprise Valley - 75.0%",Grano de cacao
"Ben Tre, Surprise Valley - 75.0%",Azúcar
"Ben Tre, Surprise Valley - 75.0%",Manteca de cacao
"Lam Dong, ""Red Poppy"" - 73.0%",Grano de cacao
"Lam Dong, ""Red Poppy"" - 73.0%",Azúcar
"""Peace of Wild Things"" - 72.0%",Grano de cacao
"""Peace of Wild Things"" - 72.0%",Azúcar
"""Peace of Wild Things"" - 72.0%",Manteca de cacao
"Tabasco, ""Late for the Train"", batch 12184 - 72.0%",Grano de cacao
"Tabasco, ""Late for the Train"", batch 12184 - 72.0%",Azúcar
"Tabasco, ""Late for the Train"", batch 12184 - 72.0%",Manteca de cacao
Zorzal Reserve - 72.0%,Grano de cacao
Zorzal Reserve - 72.0%,Azúcar
Zorzal Reserve - 72.0%,Manteca de cacao
Cusco - 70.0%,Grano de cacao
Cusco - 70.0%,Azúcar
Cusco - 70.0%,Manteca de cacao
"San Martin, Allima coop - 80.0%",Grano de cacao
"San Martin, Allima coop - 80.0%",Azúcar
"San Martin, Allima coop - 80.0%",Manteca de cacao
"Piura, Norandino coop, cacao blanco - 70.0%",Grano de cacao
"Piura, Norandino coop, cacao blanco - 70.0%",Azúcar
"Piura, Norandino coop, cacao blanco - 70.0%",Manteca de cacao
Tabasco - 72.0%,Grano de cacao
Tabasco - 72.0%,Azúcar
Tabasco - 72.0%,Manteca de cacao
"Alto Beni, Walikewa - 72.0%",Grano de cacao
"Alto Beni, Walikewa - 72.0%",Azúcar
"Alto Beni, Walikewa - 72.0%",Manteca de cacao
"Bahia, Catongo - 72.0%",Grano de cacao
"Bahia, Catongo - 72.0%",Azúcar
"Bahia, Catongo - 72.0%",Manteca de cacao
Cacao Nib Crunch - 75.0%,Grano de cacao
Cacao Nib Crunch - 75.0%,Azúcar
"Pisa, batch 58 - 75.0%",Grano de cacao
"Pisa, batch 58 - 75.0%",Azúcar
Tien Giang - 80.0%,Grano de cacao
Tien Giang - 80.0%,Azúcar
Tien Giang - 80.0%,Manteca de cacao
Ba Ria - 76.0%,Grano de cacao
Ba Ria - 76.0%,Azúcar
Ba Ria - 76.0%,Manteca de cacao
Dong Nai - 72.0%,Grano de cacao
Dong Nai - 72.0%,Azúcar
Dong Nai - 72.0%,Manteca de cacao
"Tien Giang, Gao Co-op - 70.0%",Grano de cacao
"Tien Giang, Gao Co-op - 70.0%",Azúcar
"Tien Giang, Gao Co-op - 70.0%",Manteca de cacao
Ben Tre - 78.0%,Grano de cacao
Ben Tre - 78.0%,Azúcar
Ben Tre - 78.0%,Manteca de cacao
Lam Dong - 74.0%,Grano de cacao
Lam Dong - 74.0%,Azúcar
Lam Dong - 74.0%,Manteca de cacao
"Tan Phu Dong, Treasure Island - 75.0%",Grano de cacao
"Tan Phu Dong, Treasure Island - 75.0%",Azúcar
"Tan Phu Dong, Treasure Island - 75.0%",Manteca de cacao
"Tan Phu Dong Island, Heart of Darkness - 85.0%",Grano de cacao
"Tan Phu Dong Island, Heart of Darkness - 85.0%",Azúcar
Ben Tre - 68.0%,Grano de cacao
Ben Tre - 68.0%,Azúcar
"Dak Lak, Batch 2451 - 70.0%",Grano de cacao
"Dak Lak, Batch 2451 - 70.0%",Azúcar
"Dak Nong, Tam Farm - 75.0%",Grano de cacao
"Dak Nong, Tam Farm - 75.0%",Azúcar
"Dak Nong, Tam Farm - 75.0%",Manteca de cacao
Dominican Republic - 74.0%,Grano de cacao
Dominican Republic - 74.0%,Azúcar
Dominican Republic - 74.0%,Manteca de cacao
Dominican Republic - 74.0%,Vainilla
Dominican Republic - 89.0%,Grano de cacao
Dominican Republic - 89.0%,Azúcar
Dominican Republic - 89.0%,Manteca de cacao
Dominican Republic - 89.0%,Vainilla
Alto Beni - 76.0%,Grano de cacao
Alto Beni - 76.0%,Azúcar
Alto Beni - 76.0%,Manteca de cacao
Pisa - 82.0%,Grano de cacao
Pisa - 82.0%,Azúcar
Pisa - 82.0%,Manteca de cacao
Tumaco - 74.0%,Grano de cacao
Tumaco - 74.0%,Azúcar
Tumaco - 74.0%,Manteca de cacao
Patanemo - 81.0%,Grano de cacao
Patanemo - 81.0%,Azúcar
Ocumare de la Costa - 75.0%,Grano de cacao
Ocumare de la Costa - 75.0%,Azúcar
"Dominican Republic, Coop - 70.0%",Grano de cacao
"Dominican Republic, Coop - 70.0%",Azúcar
"Chuao, Light Roast - 81.0%",Grano de cacao
"Chuao, Light Roast - 81.0%",Azúcar
Papua New Guinea - 71.0%,Grano de cacao
Papua New Guinea - 71.0%,Azúcar
"Chuao, Med. Roast - 76.0%",Grano de cacao
"Chuao, Med. Roast - 76.0%",Azúcar
"Chuao, Dark Roast - 70.0%",Grano de cacao
"Chuao, Dark Roast - 70.0%",Azúcar
San Martin - 75.0%,Grano de cacao
San Martin - 75.0%,Azúcar
Conacado - 73.0%,Grano de cacao
Conacado - 73.0%,Azúcar
Brooklyn Blend - 72.0%,Grano de cacao
Brooklyn Blend - 72.0%,Azúcar
Moho River - 70.0%,Grano de cacao
Moho River - 70.0%,Azúcar
"La Red de Guanconejo, N. Highlands coop - 74.0%",Grano de cacao
"La Red de Guanconejo, N. Highlands coop - 74.0%",Azúcar
Madagascar - 72.0%,Grano de cacao
Madagascar - 72.0%,Azúcar
Chuao - 73.0%,Grano de cacao
Chuao - 73.0%,Azúcar
"Shake Shack, Peru, Mad., Dom. Rep. - 73.0%",Grano de cacao
"Shake Shack, Peru, Mad., Dom. Rep. - 73.0%",Azúcar
"French Laundry 20th Anniversary, Peru, Belize - 75.0%",Grano de cacao
"French Laundry 20th Anniversary, Peru, Belize - 75.0%",Azúcar
Guatemala - 76.0%,Grano de cacao
Guatemala - 76.0%,Azúcar
Tanzania - 74.0%,Grano de cacao
Tanzania - 74.0%,Azúcar
"Malekula P., 2013 - 72.0%",Grano de cacao
"Malekula P., 2013 - 72.0%",Azúcar
"Malekula P., 2013 - 72.0%",Manteca de cacao
"PNG, Vanuatu, Mad; 2013 h. - 70.0%",Grano de cacao
"PNG, Vanuatu, Mad; 2013 h. - 70.0%",Azúcar
"PNG, Vanuatu, Mad; 2013 h. - 70.0%",Manteca de cacao
"Somia, 2013 - 68.0%",Grano de cacao
"Somia, 2013 - 68.0%",Azúcar
"Somia, 2013 - 68.0%",Manteca de cacao
"Kulili P., 2013 - 74.0%",Grano de cacao
"Kulili P., 2013 - 74.0%",Azúcar
"Kulili P., 2013 - 74.0%",Manteca de cacao
"Kuia Estate, Hawaii, lot 083122 - 70.0%",Grano de cacao
"Kuia Estate, Hawaii, lot 083122 - 70.0%",Azúcar
"Kuia Estate, Hawaii, lot 083122 - 70.0%",Manteca de cacao
Maya Mountain - 70.0%,Grano de cacao
Maya Mountain - 70.0%,Azúcar
Elvesia - 70.0%,Grano de cacao
Elvesia - 70.0%,Azúcar
Tumbes - 82.0%,Grano de cacao
Tumbes - 82.0%,Azúcar
"Morropon, Norandiono Coop, Piura - 63.0%",Grano de cacao
"Morropon, Norandiono Coop, Piura - 63.0%",Azúcar
"Morropon, Norandiono Coop, Piura - 63.0%",Manteca de cacao
"Hawai'i Island, Big Island, Mauna Kea - 70.0%",Grano de cacao
"Hawai'i Island, Big Island, Mauna Kea - 70.0%",Azúcar
"Hawai'i Island, Big Island, Mauna Kea - 70.0%",Manteca de cacao
"Dak Nong, Marou Cacao - 75.0%",Grano de cacao
"Dak Nong, Marou Cacao - 75.0%",Azúcar
"Dak Nong, Marou Cacao - 75.0%",Manteca de cacao
"Akesson P., Sambirano - 65.0%",Grano de cacao
"Akesson P., Sambirano - 65.0%",Azúcar
"Akesson P., Sambirano - 65.0%",Manteca de cacao
Hispaniola - 72.0%,Grano de cacao
Hispaniola - 72.0%,Azúcar
"Cahabon E., ""Adioesmac"" - 70.0%",Grano de cacao
"Cahabon E., ""Adioesmac"" - 70.0%",Azúcar
"Cahabon E., ""Adioesmac"" - 70.0%",Manteca de cacao
"Maya Mountain, Toledo - 70.0%",Grano de cacao
"Maya Mountain, Toledo - 70.0%",Azúcar
"Maya Mountain, Toledo - 70.0%",Manteca de cacao
Bolivia - 70.0%,Grano de cacao
Bolivia - 70.0%,Azúcar
Venezuela - 70.0%,Grano de cacao
Venezuela - 70.0%,Azúcar
Belize - 70.0%,Grano de cacao
Belize - 70.0%,Azúcar
"Nicaragua, w/ inbs - 70.0%",Grano de cacao
"Nicaragua, w/ inbs - 70.0%",Azúcar
Dominican Republic - 70.0%,Grano de cacao
Dominican Republic - 70.0%,Azúcar
"Camino Verde, Duran Region - 85.0%",Grano de cacao
"Camino Verde, Duran Region - 85.0%",Edulcorante
"Oko Caribe, El Cibao, 2018 Harvest - 70.0%",Grano de cacao
"Oko Caribe, El Cibao, 2018 Harvest - 70.0%",Edulcorante
"Kablon Farms, Mindanao Island, 2018 harvest - 70.0%",Grano de cacao
"Kablon Farms, Mindanao Island, 2018 harvest - 70.0%",Edulcorante
"Kokoa Kamili, 2018 harvest, Mbingu Village - 70.0%",Grano de cacao
"Kokoa Kamili, 2018 harvest, Mbingu Village - 70.0%",Edulcorante
Madagascar - 80.0%,Grano de cacao
Madagascar - 80.0%,Azúcar
Madagascar - 80.0%,Manteca de cacao
Madagascar - 80.0%,Lecitina
Madagascar - 72.0%,Grano de cacao
Madagascar - 72.0%,Azúcar
Madagascar - 72.0%,Manteca de cacao
Madagascar - 72.0%,Lecitina
Honduras - 80.0%,Grano de cacao
Honduras - 80.0%,Azúcar
Honduras - 80.0%,Manteca de cacao
"La Tronca, Matagalpa - 70.0%",Grano de cacao
"La Tronca, Matagalpa - 70.0%",Azúcar
"La Tronca, Matagalpa - 70.0%",Manteca de cacao
Honduras - 70.0%,Grano de cacao
Honduras - 70.0%,Azúcar
Honduras - 70.0%,Manteca de cacao
"La Tronca, Matagalpa - 80.0%",Grano de cacao
"La Tronca, Matagalpa - 80.0%",Azúcar
"La Tronca, Matagalpa - 80.0%",Manteca de cacao
El Salvador - 80.0%,Grano de cacao
El Salvador - 80.0%,Azúcar
El Salvador - 80.0%,Manteca de cacao
El Salvador - 70.0%,Grano de cacao
El Salvador - 70.0%,Azúcar
El Salvador - 70.0%,Manteca de cacao
"Fazenda Bonanca, Bahia - 75.0%",Grano de cacao
"Fazenda Bonanca, Bahia - 75.0%",Azúcar
"Fazenda Bonanca, Bahia - 75.0%",Manteca de cacao
"Fazenda Sempre Firme P., Bahia, batch 7 - 70.0%",Grano de cacao
"Fazenda Sempre Firme P., Bahia, batch 7 - 70.0%",Azúcar
"Fazenda Sempre Firme P., Bahia, batch 7 - 70.0%",Manteca de cacao
"Akesson Estate, batch 10 - 72.0%",Grano de cacao
"Akesson Estate, batch 10 - 72.0%",Azúcar
"Akesson Estate, batch 10 - 72.0%",Manteca de cacao
"Patovaki, Paspaskato Is - 72.0%",Grano de cacao
"Patovaki, Paspaskato Is - 72.0%",Azúcar
"Patovaki, Paspaskato Is - 72.0%",Manteca de cacao
Tenaru - 67.0%,Grano de cacao
Tenaru - 67.0%,Azúcar
Tenaru - 67.0%,Manteca de cacao
South America - 70.0%,Grano de cacao
South America - 70.0%,Azúcar
South America - 70.0%,Vainilla
Piura Blanco - 70.0%,Grano de cacao
Piura Blanco - 70.0%,Azúcar
Piura Blanco - 70.0%,Manteca de cacao
Carre Amer - 60.0%,Grano de cacao
Carre Amer - 60.0%,Azúcar
Carre Amer - 60.0%,Manteca de cacao
Carre Amer - 60.0%,Vainilla
Carre Grand Noir - 85.0%,Grano de cacao
Carre Grand Noir - 85.0%,Azúcar
Carre Grand Noir - 85.0%,Manteca de cacao
Carre Grand Noir - 85.0%,Vainilla
Noir Infini - 99.0%,Grano de cacao
Noir Infini - 99.0%,Azúcar
Noir Infini - 99.0%,Manteca de cacao
Noir Infini - 99.0%,Vainilla
Tamarina - 70.0%,Grano de cacao
Tamarina - 70.0%,Azúcar
Tamarina - 70.0%,Manteca de cacao
Tamarina - 70.0%,Vainilla
Los Ancones P. - 67.0%,Grano de cacao
Los Ancones P. - 67.0%,Azúcar
Los Ancones P. - 67.0%,Manteca de cacao
Los Ancones P. - 67.0%,Vainilla
Mangaro P. - 65.0%,Grano de cacao
Mangaro P. - 65.0%,Azúcar
Mangaro P. - 65.0%,Manteca de cacao
Mangaro P. - 65.0%,Vainilla
Maralumi P. - 64.0%,Grano de cacao
Maralumi P. - 64.0%,Azúcar
Maralumi P. - 64.0%,Manteca de cacao
Maralumi P. - 64.0%,Vainilla
"Carenero Superior, Concepcion - 66.0%",Grano de cacao
"Carenero Superior, Concepcion - 66.0%",Azúcar
"Carenero Superior, Concepcion - 66.0%",Manteca de cacao
"Carenero Superior, Concepcion - 66.0%",Vainilla
Vila Gracinda - 67.0%,Grano de cacao
Vila Gracinda - 67.0%,Azúcar
Vila Gracinda - 67.0%,Manteca de cacao
Vila Gracinda - 67.0%,Vainilla
"Chiapas, Mokaya P. - 66.0%",Grano de cacao
"Chiapas, Mokaya P. - 66.0%",Azúcar
"Chiapas, Mokaya P. - 66.0%",Manteca de cacao
"Chiapas, Mokaya P. - 66.0%",Vainilla
El Jardin - 69.0%,Grano de cacao
El Jardin - 69.0%,Azúcar
El Jardin - 69.0%,Manteca de cacao
El Jardin - 69.0%,Vainilla
Riachuelo Plantation - 70.0%,Grano de cacao
Riachuelo Plantation - 70.0%,Azúcar
Riachuelo Plantation - 70.0%,Manteca de cacao
Riachuelo Plantation - 70.0%,Vainilla
La Laguna Plantation - 70.0%,Grano de cacao
La Laguna Plantation - 70.0%,Azúcar
La Laguna Plantation - 70.0%,Manteca de cacao
La Laguna Plantation - 70.0%,Vainilla
Houseblend - 65.0%,Grano de cacao
Houseblend - 65.0%,Edulcorante
Houseblend - 65.0%,Manteca de cacao
Houseblend - 65.0%,Sal
Alto Beni - 75.0%,Grano de cacao
Alto Beni - 75.0%,Edulcorante
Alto Beni - 75.0%,Manteca de cacao
Alto Beni - 75.0%,Sal
"Balinese, Java - 70.0%",Grano de cacao
"Balinese, Java - 70.0%",Edulcorante
"Balinese, Java - 70.0%",Manteca de cacao
"Balinese, Java - 70.0%",Sal
La Red - 75.0%,Grano de cacao
La Red - 75.0%,Edulcorante
La Red - 75.0%,Sal
Belize - 80.0%,Grano de cacao
Belize - 80.0%,Azúcar
Belize - 80.0%,Manteca de cacao
Belize - 80.0%,Sal
Kokoa Kamili - 75.0%,Grano de cacao
Kokoa Kamili - 75.0%,Azúcar
Kokoa Kamili - 75.0%,Manteca de cacao
Maya Mountain - 80.0%,Grano de cacao
Maya Mountain - 80.0%,Azúcar
Maya Mountain - 80.0%,Manteca de cacao
San Juan Estate - 70.0%,Grano de cacao
San Juan Estate - 70.0%,Azúcar
San Juan Estate - 70.0%,Manteca de cacao
"Matagalpa, Cacao Bisiesto - 70.0%",Grano de cacao
"Matagalpa, Cacao Bisiesto - 70.0%",Azúcar
"Matagalpa, Cacao Bisiesto - 70.0%",Manteca de cacao
Oko Caribe - 75.0%,Grano de cacao
Oko Caribe - 75.0%,Azúcar
Oko Caribe - 75.0%,Manteca de cacao
"Patanemo, Epoch, Donaldo - 75.0%",Grano de cacao
"Patanemo, Epoch, Donaldo - 75.0%",Azúcar
"Patanemo, Epoch, Donaldo - 75.0%",Manteca de cacao
"Oko Caribe, hispaniola, 2017 harvest - 70.0%",Grano de cacao
"Oko Caribe, hispaniola, 2017 harvest - 70.0%",Azúcar
"Oko Caribe, hispaniola, 2017 harvest - 70.0%",Manteca de cacao
Idukki - 70.0%,Grano de cacao
Idukki - 70.0%,Azúcar
Idukki - 70.0%,Manteca de cacao
"Maranon, 2017 harvest - 70.0%",Grano de cacao
"Maranon, 2017 harvest - 70.0%",Azúcar
"Maranon, 2017 harvest - 70.0%",Manteca de cacao
"San Jose, Toledo, 2017 harvest - 70.0%",Grano de cacao
"San Jose, Toledo, 2017 harvest - 70.0%",Azúcar
"San Jose, Toledo, 2017 harvest - 70.0%",Manteca de cacao
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Ecuador - 70.0%,Manteca de cacao
Ecuador - 70.0%,Vainilla
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Ecuador - 70.0%,Manteca de cacao
Ecuador - 70.0%,Vainilla
"Los Rios, Arriba, 2017 Harvest - 70.0%",Grano de cacao
"Los Rios, Arriba, 2017 Harvest - 70.0%",Azúcar
"Los Rios, Arriba, 2017 Harvest - 70.0%",Manteca de cacao
"Kaithapara Village, Idukki, Kerala, 2017 H. - 74.0%",Grano de cacao
"Kaithapara Village, Idukki, Kerala, 2017 H. - 74.0%",Azúcar
"Kaithapara Village, Idukki, Kerala, 2017 H. - 74.0%",Manteca de cacao
"Fazenda Leolinad, Bahia, 2017 H. - 76.0%",Grano de cacao
"Fazenda Leolinad, Bahia, 2017 H. - 76.0%",Azúcar
"Fazenda Leolinad, Bahia, 2017 H. - 76.0%",Manteca de cacao
Bocas del Toro - 75.0%,Grano de cacao
Bocas del Toro - 75.0%,Azúcar
Bocas del Toro - 75.0%,Manteca de cacao
Kaithapara - 74.0%,Grano de cacao
Kaithapara - 74.0%,Azúcar
Kaithapara - 74.0%,Manteca de cacao
Kilombero Valley - 90.0%,Grano de cacao
Kilombero Valley - 90.0%,Azúcar
Kilombero Valley - 90.0%,Manteca de cacao
Bahia - 70.0%,Grano de cacao
Bahia - 70.0%,Azúcar
Ben Tre - 70.0%,Grano de cacao
Ben Tre - 70.0%,Azúcar
Ambanja - 70.0%,Grano de cacao
Ambanja - 70.0%,Azúcar
"Piura Gran Blanco, Sisyu & Kiriyana Phoenix - 70.0%",Grano de cacao
"Piura Gran Blanco, Sisyu & Kiriyana Phoenix - 70.0%",Azúcar
Ecuador - 77.0%,Grano de cacao
Ecuador - 77.0%,Azúcar
Ecuador - 77.0%,Manteca de cacao
"Ecuador, lot# 181220 - 67.0%",Grano de cacao
"Ecuador, lot# 181220 - 67.0%",Azúcar
"Ecuador, lot# 181220 - 67.0%",Manteca de cacao
"Acul-du-Nord, 2015 - 70.0%",Grano de cacao
"Acul-du-Nord, 2015 - 70.0%",Azúcar
Papua New Guinea - 72.0%,Grano de cacao
Papua New Guinea - 72.0%,Azúcar
Madagascar - 72.0%,Grano de cacao
Madagascar - 72.0%,Azúcar
India - 65.0%,Grano de cacao
India - 65.0%,Azúcar
India - 65.0%,Manteca de cacao
Vietnam - 65.0%,Grano de cacao
Vietnam - 65.0%,Azúcar
Kokoa Kamili - 72.0%,Grano de cacao
Kokoa Kamili - 72.0%,Azúcar
Kokoa Kamili - 72.0%,Manteca de cacao
Vietnam - 70.0%,Grano de cacao
Vietnam - 70.0%,Azúcar
Vietnam - 70.0%,Manteca de cacao
"Bahia, Fazenda Venturosa - 70.0%",Grano de cacao
"Bahia, Fazenda Venturosa - 70.0%",Azúcar
"Fazenda Camboa, Bahia - 75.0%",Grano de cacao
"Fazenda Camboa, Bahia - 75.0%",Azúcar
"Puerto Rico, 2018 harvest - 70.0%",Grano de cacao
"Puerto Rico, 2018 harvest - 70.0%",Azúcar
"Puerto Rico, 2018 harvest - 70.0%",Manteca de cacao
"Umoho R., Toledo District, San Felipe - 67.0%",Grano de cacao
"Umoho R., Toledo District, San Felipe - 67.0%",Azúcar
"Umoho R., Toledo District, San Felipe - 67.0%",Manteca de cacao
Toledo District - 72.0%,Grano de cacao
Toledo District - 72.0%,Azúcar
Toledo District - 72.0%,Manteca de cacao
"Toledo District, w/ nibs - 73.0%",Grano de cacao
"Toledo District, w/ nibs - 73.0%",Azúcar
"Toledo District, w/ nibs - 73.0%",Manteca de cacao
Brazil - 72.0%,Grano de cacao
Brazil - 72.0%,Azúcar
Brazil - 72.0%,Manteca de cacao
"Kombone Village, 2018 Harvest - 68.0%",Grano de cacao
"Kombone Village, 2018 Harvest - 68.0%",Azúcar
Gola Rainforest - 72.0%,Grano de cacao
Gola Rainforest - 72.0%,Azúcar
Gola Rainforest - 72.0%,Manteca de cacao
Zorzal Estate - 70.0%,Grano de cacao
Zorzal Estate - 70.0%,Azúcar
Kokoa Kamili - 72.0%,Grano de cacao
Kokoa Kamili - 72.0%,Azúcar
"Bejofo, batch 7 - 70.0%",Grano de cacao
"Bejofo, batch 7 - 70.0%",Azúcar
"Bejofo, batch 7 - 70.0%",Manteca de cacao
"Zorzal, batch 8 - 70.0%",Grano de cacao
